year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct
2024,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,3,188,0,188,False,0,97540,0,0,,,unmatched,
2024,COM,CB024FTX04,BBusSc,Finance with Accounting,augmented,4,184,0,184,False,0,88480,0,0,,,unmatched,
2024,COM,CB024FTX05,BBusSc,Finance,augmented,1,134,0,134,False,0,70110,0,0,,,unmatched,
2024,COM,CB024FTX05,BBusSc,Finance,augmented,2,162,0,168,False,-6,87570,0,0,,,unmatched,
2024,COM,CB024FTX05,BBusSc,Finance,augmented,3,168,0,180,False,-12,90860,0,0,,,unmatched,
2024,COM,CB024FTX05,BBusSc,Finance,augmented,4,144,0,144,False,0,78620,0,0,,,unmatched,
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,1,170,0,170,False,0,88920,0,0,,,unmatched,
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,2,168,0,168,False,0,91640,0,0,,,unmatched,
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,3,156,0,156,False,0,88340,0,0,,,unmatched,
2024,COM,CB024INF01,BBusSc,Information Systems,augmented,4,176,0,176,False,0,90400,0,0,,,unmatched,
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,1,364,0,182,False,182,198700,0,0,,,unmatched,
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,2,372,0,186,False,186,201200,0,0,,,unmatched,
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,3,378,0,198,False,180,204890,0,0,,,unmatched,
2024,COM,CB025BUS01,BBusSc,Actuarial Science,augmented,4,321,0,147,False,174,162770,0,0,,,unmatched,
2024,COM,CB026BUS01,BCom,Actuarial Science,augmented,1,182,0,182,False,0,99350,0,0,,,unmatched,
2024,COM,CB026BUS01,BCom,Actuarial Science,augmented,2,186,0,186,False,0,100600,0,0,,,unmatched,
2024,COM,CB026BUS01,BCom,Actuarial Science,augmented,3,162,0,162,False,0,88870,0,0,,,unmatched,
2024,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,1,182,0,182,False,0,99350,0,0,,,unmatched,
2024,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,2,186,0,186,False,0,100600,0,0,,,unmatched,
2024,COM,CB026BUS09,BCom,Actuarial Science: Quantitative Finance,augmented,3,180,0,180,False,0,96300,0,0,,,unmatched,
2025,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,1,129,0,129,False,0,76430,0,0,76430,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0
2025,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,2,162,0,162,False,0,89890,0,0,89890,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0
2025,COM,CB001ACC03,BCom,Financial Accounting: Accounting with Law,regular,3,144,0,144,False,0,79730,0,0,79730,BCom specialising in Financial Accounting: Accounting with Law Stream,label_match,0.0
2025,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,1,159,0,159,False,0,91190,0,0,91190,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2025,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,2,144,0,144,False,0,83090,0,0,83090,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2025,COM,CB001ACC04,BCom,Financial Accounting: Chartered Accountant,regular,3,174,0,174,False,0,121280,0,0,121280,Bachelor of Commerce specialising in Financial | Chartered Accounting Stream,label_match,0.0
2025,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,1,159,0,159,False,0,91190,0,0,91190,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2025,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,2,126,0,126,False,0,72930,0,0,72930,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2025,COM,CB001ACC08,BCom,Financial Accounting: General Accounting,regular,3,168,0,168,False,0,110560,0,0,110560,Bachelor of Commerce specialising in Financial Accounting General Accounting Stream,label_match,0.0
2025,COM,CB001BUS06,BCom,Management Studies,regular,1,150,0,150,False,0,88530,10370,0,89890,BCom in the field of Management Studies,label_match,-1.5
2025,COM,CB001BUS06,BCom,Management Studies,regular,2,144,0,144,False,0,82340,41760,0,118700,BCom in the field of Management Studies,label_match,-30.6
2025,COM,CB001BUS06,BCom,Management Studies,regular,3,120,0,120,False,0,69600,69600,0,73080,BCom in the field of Management Studies,label_match,-4.8
2025,COM,CB001ECO02,BCom,Economics and Finance,regular,1,132,0,132,False,0,78090,0,0,78090,BCom specialising in Economics & Finance,label_match,0.0
2025,COM,CB001ECO02,BCom,Economics and Finance,regular,2,132,0,156,True,-24,75150,10440,0,64710,BCom specialising in Economics & Finance,label_match,16.1
2025,COM,CB001ECO02,BCom,Economics and Finance,regular,3,144,0,144,True,0,83150,10350,0,83240,BCom specialising in Economics & Finance,label_match,-0.1
2025,COM,CB001ECO03,BCom,Economics with Law,regular,1,132,0,132,False,0,78090,0,0,78090,BCom specialising in Economics with Law,label_match,0.0
2025,COM,CB001ECO03,BCom,Economics with Law,regular,2,162,0,144,False,18,89970,10370,0,90040,BCom specialising in Economics with Law,label_match,-0.1
2025,COM,CB001ECO03,BCom,Economics with Law,regular,3,216,1,144,False,72,121640,0,1,90320,BCom specialising in Economics with Law,label_match,34.7
2025,COM,CB001ECO04,BCom,Economics and Statistics,regular,1,132,0,132,False,0,78090,0,0,78020,BCom specialising in Economics & Statistics,label_match,0.1
2025,COM,CB001ECO04,BCom,Economics and Statistics,regular,2,186,1,156,True,30,104660,0,1,77840,BCom specialising in Economics & Statistics,label_match,34.5
2025,COM,CB001ECO04,BCom,Economics and Statistics,regular,3,252,0,144,True,108,143200,10440,0,82040,BCom specialising in Economics & Statistics,label_match,74.5
2025,COM,CB001INF01,BCom,Information Systems,regular,1,132,0,132,False,0,77330,0,0,88760,BCom specialising in Information Systems,label_match,-12.9
2025,COM,CB001INF01,BCom,Information Systems,regular,2,144,0,144,False,0,83550,10440,0,83250,BCom specialising in Information Systems,label_match,0.4
2025,COM,CB001INF01,BCom,Information Systems,regular,3,156,0,156,False,0,93510,20880,0,93510,BCom specialising in Information Systems,label_match,0.0
2025,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,1,150,0,150,False,0,87930,0,0,99590,BCom specialising in Information Systems & Computer Science,label_match,-11.7
2025,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,2,162,0,162,False,0,91251,0,0,91250,BCom specialising in Information Systems & Computer Science,label_match,0.0
2025,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,3,144,0,144,False,0,82040,0,0,82040,BCom specialising in Information Systems & Computer Science,label_match,0.0
2025,COM,CB001INF11,BCom,Information Systems and Finance,regular,1,150,0,150,False,0,88530,0,0,99960,BCom specialising in Information Systems & Finance,label_match,-11.4
2025,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,93160,0,0,93160,BCom specialising in Information Systems & Finance,label_match,0.0
2025,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,86210,0,0,86210,BCom specialising in Information Systems & Finance,label_match,0.0
2025,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,132,0,132,False,0,75230,0,0,76520,"BCom specialising in Philosophy, Politics & Economics",label_match,-1.7
2025,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,252,2,156,False,96,137050,0,2,86730,"BCom specialising in Philosophy, Politics & Economics",label_match,58.0
2025,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,229,2,150,True,79,108720,14500,2,92080,"BCom specialising in Philosophy, Politics & Economics",label_match,18.1
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,1,180,0,180,False,0,103890,0,0,103890,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,2,186,0,186,False,0,106500,0,0,106500,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,3,180,0,180,False,0,104500,0,0,104500,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,4,156,0,174,False,-18,79310,0,0,85980,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,-7.8
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,1,180,0,180,False,0,103890,0,0,103890,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,106500,0,0,106500,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,3,198,0,198,False,0,112380,0,0,112380,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,4,129,0,129,False,0,73260,0,0,73260,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB004BUS07,BBusSc,Marketing,regular,1,132,0,132,False,0,78230,0,0,79450,BBusSc specialising in Marketing,label_match,-1.5
2025,COM,CB004BUS07,BBusSc,Marketing,regular,2,168,0,168,False,0,95750,0,0,95750,BBusSc specialising in Marketing,label_match,0.0
2025,COM,CB004BUS07,BBusSc,Marketing,regular,3,198,0,180,False,18,103660,10440,0,93220,BBusSc specialising in Marketing,label_match,11.2
2025,COM,CB004BUS07,BBusSc,Marketing,regular,4,162,0,162,False,0,92410,0,0,92410,BBusSc specialising in Marketing,label_match,0.0
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,1,144,0,144,False,0,81380,0,0,82670,BBusSc specialising in Organisational Psychology,label_match,-1.6
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,2,132,0,132,False,0,77400,0,0,77400,BBusSc specialising in Organisational Psychology,label_match,0.0
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,3,162,0,162,False,0,90490,0,0,90490,BBusSc specialising in Organisational Psychology,label_match,0.0
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,4,138,0,138,False,0,87370,0,0,87370,BBusSc specialising in Organisational Psychology,label_match,0.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,1,144,0,144,False,0,82710,0,0,51690,BBusSc specialising in Computer Science,label_match,60.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,2,168,0,168,True,0,96471,0,0,96470,BBusSc specialising in Computer Science,label_match,0.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,3,144,0,144,False,0,82040,0,0,82040,BBusSc specialising in Computer Science,label_match,0.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,4,244,0,160,False,84,116030,0,0,77300,BBusSc specialising in Computer Science,label_match,50.1
2025,COM,CB004ECO01,BBusSc,Economics,regular,1,132,0,132,False,0,78090,0,0,78090,BBusSc specialising in Economics,label_match,0.0
2025,COM,CB004ECO01,BBusSc,Economics,regular,2,156,0,156,False,0,88560,0,0,88560,BBusSc specialising in Economics,label_match,0.0
2025,COM,CB004ECO01,BBusSc,Economics,regular,3,216,2,162,True,54,123520,10440,2,113820,BBusSc specialising in Economics,label_match,8.5
2025,COM,CB004ECO01,BBusSc,Economics,regular,4,140,0,140,False,0,89170,0,0,89170,BBusSc specialising in Economics,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,1,132,0,132,False,0,78090,0,0,78090,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,2,168,0,168,False,0,93290,0,0,93290,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,3,162,0,162,False,0,90040,10440,0,90040,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,4,158,0,158,False,0,99610,0,0,99610,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,1,159,0,159,False,0,92020,0,0,92020,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,2,180,0,180,False,0,103690,0,0,103690,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,3,170,0,170,False,0,103200,0,0,103200,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,4,166,0,166,False,0,104390,0,0,104390,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,1,150,0,150,False,0,88530,0,0,88530,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,2,168,0,168,False,0,95750,0,0,95750,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,3,162,0,162,False,0,93220,10440,0,82780,BBusSc specialising in Finance (Non CA Option),label_match,12.6
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,4,126,0,126,False,0,73370,0,0,73370,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,1,150,0,168,False,-18,88530,0,0,88530,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,2,150,0,150,False,0,85690,0,0,85690,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,3,156,0,156,False,0,93510,0,0,93510,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,4,158,0,158,False,0,85820,0,0,85820,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,1,168,0,168,False,0,98370,0,0,98370,BBusSc specialising in Analytics,label_match,0.0
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,2,186,0,186,False,0,105280,0,0,105280,BBusSc specialising in Analytics,label_match,0.0
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,3,210,0,198,True,12,118560,0,0,136500,BBusSc specialising in Analytics,label_match,-13.1
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,4,160,0,160,False,0,76220,0,0,76220,BBusSc specialising in Analytics,label_match,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,1,125,0,125,False,0,71670,0,0,71670,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,2,126,0,126,False,0,72860,0,0,72860,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,3,152,0,152,False,0,89980,0,0,89980,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,4,112,0,112,False,0,83070,0,0,83070,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,1,125,0,125,False,0,71670,0,0,71670,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,2,126,0,108,False,18,72860,0,0,72860,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,3,122,0,122,False,0,72500,0,0,72500,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,4,82,0,100,False,-18,58940,0,0,58940,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011BUS06,BCom,Management Studies,extended,1,98,0,98,False,0,58640,0,0,68780,BCom Academic Development specialising in Management Studies,ad_duration,-14.7
2025,COM,CB011BUS06,BCom,Management Studies,extended,2,90,0,108,False,-18,51160,10370,0,71210,BCom Academic Development specialising in Management Studies,ad_duration,-28.2
2025,COM,CB011BUS06,BCom,Management Studies,extended,3,108,0,108,False,0,62360,41760,0,77840,BCom Academic Development specialising in Management Studies,ad_duration,-19.9
2025,COM,CB011BUS06,BCom,Management Studies,extended,4,120,0,120,False,0,69600,69600,0,71600,BCom Academic Development specialising in Management Studies,ad_duration,-2.8
2025,COM,CB011ECO02,BCom,Economics and Finance,extended,1,98,0,98,False,0,57740,0,0,57740,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
